District,Target Column,Best Parameters,MSE,R²
Nanded,Production,"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",0.1852328289729242,0.9999981892059286
Nanded,Yield,"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",3839.8516552683645,0.9998110886912814
Nanded,Irrigated Area,"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.01}",19.059561068134794,0.9830126330504767
Nanded,Annual Rainfall,"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.01}",22752.64504253773,0.7169616828348613
Nanded,NITROGEN CONSUMPTION (tons),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",0.1572209375710655,0.9999999998144563
Nanded,NITROGEN SHARE IN NPK (Percent),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.01}",2.0026450767766373,0.9732153870237928
Nanded,NITROGEN PER HA OF NCA (Kg per ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.1}",2.3423596767099095e-05,0.9999999859417641
Nanded,NITROGEN PER HA OF GCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",1.1666473062220163e-10,0.9999999999998914
Nanded,PHOSPHATE CONSUMPTION (tons),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",2.1455207642200387e-16,1.0
Nanded,PHOSPHATE SHARE IN NPK (Percent),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.01}",0.11160486529273486,0.9973187593272578
Nanded,PHOSPHATE PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",2.1462609771818385e-16,1.0
Nanded,PHOSPHATE PER HA OF GCA (Kg per ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.001089777779193279,0.9999978516762015
Nanded,POTASH CONSUMPTION (tons),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.16511516780227573,0.9999999983536609
Nanded,POTASH SHARE IN NPK (Percent),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.05}",0.0008443864766999825,0.99996850854963
Nanded,POTASH PER HA OF NCA (Kg per ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",0.018620946632390768,0.9999062842744806
Nanded,POTASH PER HA OF GCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.008439083490415335,0.9999327108776895
Nanded,TOTAL CONSUMPTION (tons),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",120759.29585053772,0.999963965820935
Nanded,TOTAL PER HA OF NCA (Kg per ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.05}",0.017304796510219492,0.9999973847319503
Nanded,FOREST AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.05}",0.026860013777869736,0.9982617673844769
Nanded,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.01}",1.6063340537869797,0.7268048296501857
Nanded,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.01}",0.13760915929057924,0.9911577599512915
Nanded,CULTIVABLE WASTE LAND AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.01}",4.501584859117475,0.8444311510361003
Nanded,PERMANENT PASTURES AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",0.001062622092486493,0.9999897052970638
Nanded,OTHER FALLOW AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.01}",17.812456882351913,0.7097864627552092
Nanded,CURRENT FALLOW AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",4.842264156478457e-09,0.999999999981356
Nanded,NET CROPPED AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.01}",59.65496540559863,0.8704325630853369
Nanded,GROSS CROPPED AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",1.026649612656661,0.9997190628470691
Nanded,CROPING INTENSITY (Percent),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",3.127800282543013e-08,0.9999999996160163
Nanded,Min Temp (Centigrate),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.01}",0.0023484187438572853,0.9908409861242616
Nanded,Max Temp (Centigrate),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.1}",9.671719439890713e-05,0.9994247745698216
Nanded,Precipitation (mm),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",2.741748727730382e-09,0.9999999999999444
Nanded,Evapotranspiration (mm),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",3.204550140150234,0.9991414041743374
Nasik,Area,"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.1}",1.054871822198382,0.9999525758647224
Nasik,Production,"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",0.0001474204514678656,0.9999999986224094
Nasik,Yield,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",4.060495959985949,0.9999997189414827
Nasik,Irrigated Area,"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.01}",1117.4728720588244,0.8597185736676229
Nasik,Annual Rainfall,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",0.025520616181905768,0.9999994545356288
Nasik,NITROGEN CONSUMPTION (tons),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",0.00013381747509239478,0.9999999999998561
Nasik,NITROGEN SHARE IN NPK (Percent),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.1}",0.000848013420158921,0.9999815233563347
Nasik,NITROGEN PER HA OF NCA (Kg per ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",4.787299988727099e-06,0.9999999960834742
Nasik,NITROGEN PER HA OF GCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",2.2152478546802006e-16,1.0
Nasik,PHOSPHATE CONSUMPTION (tons),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",130.91757411608023,0.9999996450653904
Nasik,PHOSPHATE SHARE IN NPK (Percent),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.00020425323274238336,0.9999943851125619
Nasik,PHOSPHATE PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",4.800674419686433e-06,0.9999999900710522
Nasik,PHOSPHATE PER HA OF GCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",1.8498594235672402e-05,0.9999999488472758
Nasik,POTASH CONSUMPTION (tons),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",0.03601858830566044,0.9999999994812077
Nasik,POTASH SHARE IN NPK (Percent),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.01}",7.041133809419668,0.705332807004897
Nasik,POTASH PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",3.988940342414762e-12,0.9999999999999561
Nasik,POTASH PER HA OF GCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",4.805122896456872e-10,0.9999999999930178
Nasik,TOTAL CONSUMPTION (tons),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.05}",8228.544100406481,0.9999974834184281
Nasik,TOTAL PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",2.0612995265810458e-16,1.0
Nasik,FOREST AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",0.017065180298643325,0.9999083072200989
Nasik,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.1}",9.685475535846227e-05,0.9999992675367341
Nasik,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.021143009864029845,0.9999174172662102
Nasik,CULTIVABLE WASTE LAND AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.05}",0.00045593044069066816,0.9999948879812525
Nasik,PERMANENT PASTURES AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.01}",1.5494352377156064,0.9418058555272016
Nasik,OTHER FALLOW AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.01}",73.533033221935,0.6662299871942894
Nasik,CURRENT FALLOW AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",0.000620870576875105,0.9999992811082667
Nasik,NET CROPPED AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",4.951753661060359,0.9961098824396156
Nasik,GROSS CROPPED AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.01}",36.97532393699611,0.9902339862849001
Nasik,CROPING INTENSITY (Percent),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",7.122238064330239e-07,0.9999999777106728
Nasik,Min Temp (Centigrate),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",2.4444511802803614e-05,0.999866100706535
Nasik,Max Temp (Centigrate),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",3.5630170172618096e-09,0.9999999739359425
Nasik,Precipitation (mm),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",11.437494206575629,0.99986497701215
Nasik,Evapotranspiration (mm),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.01}",390.86633399628096,0.9260140194293065
Osmanabad,Area,"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",28.797604317620706,0.9996932291160714
Osmanabad,Production,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.1}",3.521314104535716,0.9999945184408128
Osmanabad,Yield,"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",19.622945936843514,0.9999986473320637
Osmanabad,Irrigated Area,"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.05}",0.27818908999358527,0.999968634420974
Osmanabad,Annual Rainfall,"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.05}",1145.2382286322782,0.972958636824265
Osmanabad,NITROGEN CONSUMPTION (tons),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.1}",307.8026265671305,0.9999992217335318
Osmanabad,NITROGEN SHARE IN NPK (Percent),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.05}",0.07849779655240868,0.9984940231645517
Osmanabad,NITROGEN PER HA OF NCA (Kg per ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.1}",0.00027535769513970204,0.9999993143338988
Osmanabad,NITROGEN PER HA OF GCA (Kg per ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",2.5561922021591375e-05,0.9999998410247871
Osmanabad,PHOSPHATE CONSUMPTION (tons),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",0.4084487573956921,0.9999999985070472
Osmanabad,PHOSPHATE SHARE IN NPK (Percent),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.0018947377686215688,0.9999677257908063
Osmanabad,PHOSPHATE PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",2.3871783614142645e-08,0.9999999999156677
Osmanabad,PHOSPHATE PER HA OF GCA (Kg per ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",3.9857298050602525e-14,0.9999999999999997
Osmanabad,POTASH CONSUMPTION (tons),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",89.7048959050377,0.9999972999319251
Osmanabad,POTASH SHARE IN NPK (Percent),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.01}",9.018079801009689,0.6874148486673948
Osmanabad,POTASH PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",1.677580070532539e-07,0.9999999950704155
Osmanabad,POTASH PER HA OF GCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",1.0150000505854433e-05,0.9999992129558805
Osmanabad,TOTAL CONSUMPTION (tons),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.1}",5562.676575173928,0.9999967828386822
Osmanabad,TOTAL PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.1}",2.7939364555207574e-08,0.9999999999842615
Osmanabad,FOREST AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",8.504053226305996e-12,0.9999999999983199
Osmanabad,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",2.2646791598315467e-16,1.0
Osmanabad,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.1}",5.385856035419778e-07,0.9999999907135557
Osmanabad,CULTIVABLE WASTE LAND AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",7.3285940808581e-05,0.9999997045341725
Osmanabad,PERMANENT PASTURES AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.01}",0.9564724801732561,0.8177124247419492
Osmanabad,OTHER FALLOW AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.01}",15.903390623862133,0.9869447771550363
Osmanabad,CURRENT FALLOW AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.01}",409.562574945102,0.7751945111230998
Osmanabad,NET CROPPED AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.01834035261985601,0.9999970010623669
Osmanabad,GROSS CROPPED AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",0.003073707361045704,0.9999998918927113
Osmanabad,CROPING INTENSITY (Percent),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.1}",0.02184840302710658,0.9999479919825164
Osmanabad,Min Temp (Centigrate),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.05}",5.0452484885973e-06,0.9999781261915511
Osmanabad,Max Temp (Centigrate),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.1}",1.380284653909664e-06,0.9999916455905941
Osmanabad,Precipitation (mm),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",0.08809354587501889,0.9999981454520438
Osmanabad,Evapotranspiration (mm),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.01}",217.15346921912987,0.9653886527463013
Parbhani,Area,"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",1.313955684982841e-06,0.9999999999758692
Parbhani,Production,"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.1}",0.3900227622981178,0.9999986317229074
Parbhani,Yield,"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.01}",268194.9229809904,0.9851050503565594
Parbhani,Irrigated Area,"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",1.1801801583518697e-05,0.9999999959570682
Parbhani,Annual Rainfall,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.01}",6420.993071363148,0.8993019635197289
Parbhani,NITROGEN CONSUMPTION (tons),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",17304.06213462942,0.999954070711021
Parbhani,NITROGEN SHARE IN NPK (Percent),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.1}",0.34604745067402487,0.99414574998474
Parbhani,NITROGEN PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.05}",0.000962995247715212,0.9999983550102473
Parbhani,NITROGEN PER HA OF GCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",3.802305479120822e-07,0.9999999979957565
Parbhani,PHOSPHATE CONSUMPTION (tons),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",1.3336219921533303e-10,1.0
Parbhani,PHOSPHATE SHARE IN NPK (Percent),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",0.0001557271875656516,0.9999969981479484
Parbhani,PHOSPHATE PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",7.675230487545791e-07,0.9999999971188775
Parbhani,PHOSPHATE PER HA OF GCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",2.2165040785228621e-16,1.0
Parbhani,POTASH CONSUMPTION (tons),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",6.955610010064644,0.9999997664210653
Parbhani,POTASH SHARE IN NPK (Percent),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.01}",13.149163641447208,0.6767339298099708
Parbhani,POTASH PER HA OF NCA (Kg per ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",3.95775606711003e-09,0.9999999999141397
Parbhani,POTASH PER HA OF GCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",2.1993621499923775e-05,0.9999984516815772
Parbhani,TOTAL CONSUMPTION (tons),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",0.0014493413757571832,0.9999999999989648
Parbhani,TOTAL PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",1.4643717176128165e-05,0.9999999932535466
Parbhani,FOREST AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",0.0002572694793892904,0.9999518933585417
Parbhani,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.01}",0.2662303847480574,0.766811797172555
Parbhani,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.01}",5.293849459176822,0.7919686745002429
Parbhani,CULTIVABLE WASTE LAND AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.1}",0.0010036197690287993,0.9999940589642112
